Author,Text,User Location,Country_Code,Tweet Country,created_at,Emotion
vee_uniq, _Health: Meghalaya In India  has become the first state to have materialised a Health Policy during the COVID-19 pandemic.The pol…,,None,None,2021-03-23 11:28:56,fear
Jemmapalmer," : We are a year+ into this pandemic, and while we are still learning new things about SARS-CoV-2 and Covid-19 every day, what…",GBR ,None,None,2021-03-23 11:28:57,fear
gababalee, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Cape Cod, MA",GBR,None,2021-03-23 11:28:57,fear
juliibear,Amazingly stupid.,Kentucky,None,None,2021-03-23 11:28:57,sadness
Sadafelf2, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors. …,,None,None,2021-03-23 11:28:58,joy
parit_eu," : NOTICE TO MEDICAL AUTHORITIES

If you do not know how to treat thrombocytopenia following a COVID-19 vaccine, contact Dr. Jam…", The Netherlands ,None,None,2021-03-23 11:28:58,fear
MichaelaKneale, : March 23 update: Lithuania has registered 855 new coronavirus infections and 12 deaths from Covid-19 over the past 24 hours…,Franklin TN,USA,None,2021-03-23 11:28:58,fear
SuzanneC0leman," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","South East, England",None,None,2021-03-23 11:28:58,anger
GeorgeVetnar," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",,None,None,2021-03-23 11:28:58,anger
RicRistorcelli,Why was Israel’s selective vaccination campaign’s exclusion of Palestinians easily ignored by the international com… ,"Clearwater,Florida",None,None,2021-03-23 11:28:58,anger
imfranzette, : The COVID-19 Vaccine  should be a public good available accessible &amp,💜,None,None,2021-03-23 11:28:59,fear
Ebonee_Stiltz,  And here are some annual mortality facts for those who can only read Guardian headl… ,United States,None,None,2021-03-23 11:28:59,sadness
P_Katyayan, Avoid BARS? So Covid-19 is hiding only in BARS?,,USA,None,2021-03-23 11:28:59,fear
SANRIOEGIRL, : BREAKING: AstraZeneca says advanced trial data from a U.S. study on its COVID-19 vaccine shows it is 79% effective. …,monster high timeline,None,None,2021-03-23 11:28:59,fear
Meknimmm, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"George Town, Pinang",None,None,2021-03-23 11:28:59,fear
BenjyTGVINOUI,To shave or not to shave? How beards may affect Covid-19 risk ,"Ile-de-France, France",None,None,2021-03-23 11:29:00,fear
TheGazette_news," : Covid-19 vaccines and counterfeit vaccine cards are for sale on the dark web
 #DNATAGS $SANP $DNAX…",Hemel Hempstead,None,None,2021-03-23 11:29:00,fear
dennis_1William," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","California, USA",USA,None,2021-03-23 11:29:00,anger
Rosental, _PowerPlay: What does Canada's Chief Science Advisor Dr. Mona Nemer make of the extension of 4 months between the first and second C…,"Austin, Texas",None,None,2021-03-23 11:29:00,fear
LuPhoeThar1," : One year on from first lockdown, Britain grieves for COVID-19 dead  ",Myanmar,CAN,None,2021-03-23 11:29:00,fear
littlel0ca, : Good move by NDA. All above 45+ to get COVID-19 vaccine from April 1.,,None,None,2021-03-23 11:29:01,fear
EdiAlekto, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 11:29:02,fear
sdward1," : This should be a day of reflection - but also rage.

Around 1 in every 500 Britons have been killed by COVID-19 because of…","New Jersey, USA",CAN,None,2021-03-23 11:29:02,fear
WDVMTV," : Situation at The Medical City.

Hospital has declared full capacity for COVID-19 patients. All 120 beds reserved for patient…","MD, WV, VA, DC",GBR,None,2021-03-23 11:29:02,fear
raggedkarma," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Ottawa, ON, Canada",None,None,2021-03-23 11:29:02,anger
MoreeSpinne, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,USA,None,2021-03-23 11:29:02,fear
jojie_twts,"""Tovariches, I say let alt right tech turbonerds &amp; their PayPal Mafia bosses fund Matt Gaetz. Fill the entire US Co… ",,None,None,2021-03-23 11:29:02,fear
timothyhc,"aside from Pfizer dosing own employees, we’ve yet to see the first enterprise vaccination buy","Toronto, ON, Canada",None,None,2021-03-23 11:29:02,fear
BoneJointRes, : A recap of major milestones and achievements of the Government &amp,"London, GBR",None,None,2021-03-23 11:29:02,fear
luigi80I," : Today we launch our memo to government on the ten statistical lessons they must learn from Covid-19 

…",,None,None,2021-03-23 11:29:03,fear
watermelonpunch, : ‘The Chi’ Has Halted Season 4 Production After Positive Covid-19 Test on Set-chi…,"Scranton, PA, USA",None,None,2021-03-23 11:29:04,fear
MarinaMucin,FEMA will pay up to $7K for COVID-19 funeral expenses. Here’s what you need to know. ,,None,None,2021-03-23 11:29:05,neutral
BL0ND0PE," : The year is 2021... While the rest of the science world is trying to solve climate change, explore graphene, cure cancer,…",pan ♡     carrd byf,None,None,2021-03-23 11:29:05,fear
TRISHNA52933015, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,,None,None,2021-03-23 11:29:05,joy
IrishDO33,This is not good.,CT,USA,None,2021-03-23 11:29:05,sadness
alfanan95, :  Reinier Zonneveld at the Covid-19 Free test event in the Netherlands on Sunday past  ,Iraq ,None,None,2021-03-23 11:29:06,fear
OldGreyRabbit," _sudhakar: From April 1st, vaccine will be available to all citizens above 45 years of age. This will ensure better coverage and wil…", scope for so…,Australia,None,None,fear
ghm67,The Separatist King (Prince Jihadi Trudopia) giving more of the rest of Canada's tax money to his separatist nation… ,"Portsmouth, GBR",None,None,2021-03-23 11:29:06,anger
mgt_coull26,"Hong Kong economy likely to bounce back in second half of year, but much depends on success of Covid-19 vaccination… ",REDACTED,None,None,2021-03-23 11:29:07,joy
rebel_wocause," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Florida, USA",None,None,2021-03-23 11:29:07,anger
karenjhalliday,Joe Biden's Covid-19 advisor on concerns over mutated strain  ,,None,None,2021-03-23 11:29:08,fear
patriciastoat,"This paper details COVID-19 survivors' reports of PASC, which is the medicalized term for what is commonly called “… ",Nottingham,USA,None,2021-03-23 11:29:08,sadness
Jameer23000539, : New study suggests that almost half of Brazil's population believes in at least one of the many lies being spread about…,,None,None,2021-03-23 11:29:08,anger
amaraatima_," : McKinsey have some detailed forecasts for job ""transitions"" (ie permanent losses) from covid-19 by 2030 across selection of co…","Detroit, MI 🚣🏽 Paris, FR",None,None,2021-03-23 11:29:08,fear
thegalexyy," : Cases of, and deaths from, Covid-19 continue to fall in the State of Texas three weeks after the Governor announced the com…",,None,None,2021-03-23 11:29:09,fear
PrinsesaNars, : A Dominican priest-scientist is planning to test his Covid-19 vaccine—the first to be developed by a Filipino—at the Un…,wanderland,None,None,2021-03-23 11:29:09,joy
RemoveGOPNow," : BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…","Toledo, OH  USA",None,None,2021-03-23 11:29:10,anger
IkshitaMalhi, : This Covid-19 isn't joking bana,,GBR,None,2021-03-23 11:29:10,fear
little_belize, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors. …,"Seattle, WA",None,None,2021-03-23 11:29:10,joy
Florenc60625407,"The memorial will act as a tribute to the victims of Covid-19 while saluting our NHS and key workers

",,None,None,2021-03-23 11:29:10,sadness
renfroconnor,"Research reveals gender disparities in COVID-19 clinical trial leadership
Via:  ","Columbia, sc",None,None,2021-03-23 11:29:11,fear
jstevh, What is a Human Smart City? In short – a city where your office (if you’re not working remotely) is no longer tha… ,,None,None,2021-03-23 11:29:11,neutral
nraMartin,12 months since the whole of the country entered the very first lockdown due to the impact of the COVID-19 pandemic… ,"Chelmsford, Essex. England.",None,None,2021-03-23 11:29:11,fear
waveridderr,"Women make up just 24% of COVID-19 government tasks forces around the world, says the  ",,CAN,None,2021-03-23 11:29:12,neutral
sovereignmonkey,State Health Department and Coronavirus Task Force officials are discussing adopting new federal COVID-19 guideline… ,Juenoea BL-P e5-2417,None,None,2021-03-23 11:29:12,fear
FrontLineHRD, COVID-19 vaccine should be given family wise as one older family member vaccinated and two younger famil… ,"Dublin, Ireland",IND,None,2021-03-23 11:29:12,fear
Free_Con101,'Daktari Online' helps connect patients to doctors as Covid-19 takes its toll  ,,None,None,2021-03-23 11:29:13,fear
sue_varriano,"DoorDash, the service so many relied on to have food delivered to their doorsteps during the pandemic, has unveiled… ","Pittsburgh,PA",USA,None,2021-03-23 11:29:13,fear
eastendyogi,Health officials say results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have included “outdated inform… ,Toronto,"Pretoria, South Africa",None,2021-03-23 11:29:13,fear
SwanHousing,Biden's COVID-19 relief law pumps up “Obamacare” premium subsidies to address longstanding problems of affordabilit… ,Billericay,None,None,2021-03-23 11:29:13,anger
vanprobindia," : This should be a day of reflection - but also rage.

Around 1 in every 500 Britons have been killed by COVID-19 because of…","Mumbai, India",None,None,2021-03-23 11:29:13,fear
MATErlandsson,Results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have included “outdated information” and that could… ,Europe,GBR,None,2021-03-23 11:29:13,neutral
dennis_1William,"3/ Similarly, in the comparison of COVID-19 Case fatality rates (CFR) across countries when it had spread to Italy… ","California, USA",None,None,2021-03-23 11:29:14,fear
CHR_HumanRights,"In addition to completing the COVID-19 school screening tool every day before going to your bus stop, do your part… ", affordable for all. @AfricanACCA @CHR_HumanRights Webina…,"Pretoria, South Africa",None,None,fear
mtisunge24,New Yorkers that are 50 years old and older are eligible to schedule their COVID-19 vaccine appointments beginning… ,,GBR,None,2021-03-23 11:29:14,joy
HarrySword,"COVID-19 Thwarts Mexico's Efforts to Stop Deadly Neglected Tropical Disease
#HIV #PLHIV #endHIVstigma… ",Cambridge,None,None,2021-03-23 11:29:15,fear
NathanArcher1,"Perthshire beauty spot campers fined for breaking COVID-19 guidance
 ",Sheffield,None,None,2021-03-23 11:29:15,fear
DrMiryounis,Our experts provide an inside look at the rapid adoption of digital health during the COVID-19 pandemic: ,Phone No = +917006375573,None,None,2021-03-23 11:29:16,fear
robhay1027,NEW: Results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have included “outdated information” and that… ,"Temple Terrace, FL",None,None,2021-03-23 11:29:16,sadness
WWakeUpTime,Party-list Cong. Jericho Nograles on Tuesday bared that foreign lobby has been allegedly influencing the Department… ,"England, United Kingdom",USA,None,2021-03-23 11:29:16,anger
AineLogue2,“We want to help get the vaccinations done in the African American community because COVID has impacted our communi… ,,None,None,2021-03-23 11:29:17,fear
theresaflamingo,"Results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have included “outdated information,” meaning the c… ",,GBR,None,2021-03-23 11:29:18,fear
Emyris11,Results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have included “outdated information” and that could… ,,None,None,2021-03-23 11:29:18,neutral
brody4761,AstraZeneca reported Monday that its COVID-19 vaccine provided strong protection among adults of all ages in a long… ,,None,None,2021-03-23 11:29:19,fear
TheAdvokate," _fraser: Once known as tennis's ""fifth grand slam"", the Miami Open has been further ravaged by the Covid-19 pandemic. Prize money sl…","Queen City, USA",None,None,2021-03-23 11:29:19,sadness
Wexford_People,Join the minute's silence today at 12 noon. Let's remember all those who have one,Wexford,None,None,2021-03-23 11:29:20,fear
etonmessGBR," _g_allen: ""We don’t have a single documented case of covid-19 transmission from surfaces. Not one.

So why, then, are we spending a sm…",London,None,None,2021-03-23 11:29:20,anger
LoneRacoon, : Senate Minority Leader Frank Drilon on Pres Duterte rejecting indemnity for COVID-19 vaccine makers: Unbelievable.... We…,"Paris, France",None,None,2021-03-23 11:29:21,fear
thedextazlab," : Please join us in a minute’s silence at noon, honouring those lost to Covid-19 this year. We’d also like to hear from y…",Tanzania,None,None,2021-03-23 11:29:21,joy
RossMillen, :  Reinier Zonneveld at the Covid-19 Free test event in the Netherlands on Sunday past  ,,USA,None,2021-03-23 11:29:21,fear
mcrm68," : 16 Kenyatta University students developed ventilators &amp; swabs to help the government combat covid-19 but upto date, they ar…","Rome, Italy",None,None,2021-03-23 11:29:21,fear
Fairysoprano,"Only a small percentage of people receiving the two-dose COVID-19 vaccines have been shown to miss the second shot,… ",Auld Reekie ,None,None,2021-03-23 11:29:21,fear
ashishk53542554," : Again, the vaccine does NOT stop you from contracting the virus, it limits its ability to get severely sick.",,None,None,2021-03-23 11:29:21,neutral
