Author,Text,User Location,Country_Code,Tweet Country,created_at,Emotion
georgiotesta," : If you are agAustralian medical team, Covid-19 vaccines arrive in PNG: Australian Medical Team, Covid-19 Vaccines Arrive In PNG.… ","NY, NY USA",None,None,2021-03-23 11:24:18,2
_Geeyan,"Global COVID-19 Vaccine Market Outlook and Forecast Report 2021-2024 Featuring Major Manufacturers - Novavax, Chine… ",honeymoon ave. | APLM,None,None,2021-03-23 11:24:18,2
DeclOfIndep, : What you need to know about Duterte's COVID-19 loans ,,None,None,2021-03-23 11:24:19,2
bab_102, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:24:19,2
SoShan75," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:24:20,3
paigerpenland," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","Atlanta, Georgia",None,None,2021-03-23 11:24:20,2
DjMastaGee1,"Nigerian Scientists Have Just Produced COVID-19 Vaccines 
 ",,None,None,2021-03-23 11:24:21,0
marionfellows," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",Wishaw,None,None,2021-03-23 11:24:21,3
profpatham, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,NEPA,None,None,2021-03-23 11:24:21,0
sidjame38751136,New #UOGJournal article on the benefits and potential harms of COVID-19 vaccination during pregnancy: evidence summ… ,,GBR,None,2021-03-23 11:24:21,2
HWSouthwark,COVID-19 and Educational Change with   _sahlberg Pak Tee chaired by the brilliant ,"Southwark, London",USA,None,2021-03-23 11:24:21,2
RoseannRizzuto," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","New York, USA",None,None,2021-03-23 11:24:23,2
shelly3485," : 11.

New software updates are coming, already planned.

",🇮🇪 ,None,None,2021-03-23 11:24:23,0
balfourpoppy," : Michigan has the second-highest number of cases of the COVID-19 B.1.1.7 variant in the U.S., leading some public health ex…","she/her, 24, 61/125",None,None,2021-03-23 11:24:23,2
VusBiyel,"Russia documents 9,284 cases of COVID-19 in past 24 hours ","Johannesburg, South Africa",None,None,2021-03-23 11:24:24,2
fadxing," : Even with a Newport postcode () I've got a 1 in 26,316 chance of having a Covid-19 associated death.
I've got a 1 in 240…",160321 190430 190719-20 190807,None,None,2021-03-23 11:24:24,2
Kaos_Vs_Control,China documents five imported COVID-19 cases in 24 hours ,,None,None,2021-03-23 11:24:24,2
CoSS_Birmingham," : “India reported its most COVID-19 cases and deaths in months on Monday, on the first anniversary of the start of a chaot…",University of Birmingham,None,None,2021-03-23 11:24:24,1
dev_discourse, : Today Marks a year since #lockdown Take a look back at our #classofcovid19 film to see the impact Covid-19 has had on us.Th…,National Capital Region,None,None,2021-03-23 11:24:25,2
Ghnewsexpress, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,Accra - Ghana,None,None,2021-03-23 11:24:25,0
big_mize," : AstraZeneca says U.S. trial data shows 79% efficacy against symptomatic COVID-19
 …",Mableton Georgia,None,None,2021-03-23 11:24:25,2
Collin33093929, : How will the people who say COVID-19 is not a real problem explain that the vaccinations are working?,South Africa,None,None,2021-03-23 11:24:26,4
MShariff1, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"Nairobi, Kenya ",None,None,2021-03-23 11:24:26,2
ikingmoe, : U.S. federal health officials say results from a U.S. trial of AstraZeneca’s COVID-19 vaccine may have used “outdated in…,,None,None,2021-03-23 11:24:26,2
sxndyyy,"Gee, many seniors didn't get the shot because they can't get to the mass vaccination site or could use the tech to… ",,None,None,2021-03-23 11:24:26,4
ManulifeNews, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,PAK,None,2021-03-23 11:24:27,2
NadeemIk94," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Pakistan,None,None,2021-03-23 11:24:27,3
Zebra_Delta, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Greece, Athens & Thessaloniki",None,None,2021-03-23 11:24:27,2
smithcoopersp," : Regardless of your circumstances, if you need help due to Covid-19 for heating, food, children's clothes or shoes, prescrip…","Derby, GBR",USA,None,2021-03-23 11:24:28,2
jd_linderman, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"New York, NY",None,None,2021-03-23 11:24:28,2
hazelnsm, : Always heartwarming to watch this government exploit a pandemic to enrich their friends and donors.,somewhere,USA,None,2021-03-23 11:24:28,0
deeesmoove, : Ontario spent $466M less on healthcare than planned ahead of COVID-19 pandemic ,"Brooklyn, NY",None,None,2021-03-23 11:24:29,2
FlyersRights, : And then when the Biden administration offered to set up a system to provide COVID-19 testing &amp,,None,None,2021-03-23 11:24:29,2
BravinYuri,A whole year has passed since COVID-19 kept us distanced. I’m grateful for everything the  has offered and huge… ,"Nairobi, Kenya",USA,None,2021-03-23 11:24:29,0
wealthmommy82, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,United States,None,None,2021-03-23 11:24:29,0
earlycu84985328," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:24:29,3
LisaAnneGA, : A Dominican priest-scientist is planning to test his Covid-19 vaccine—the first to be developed by a Filipino—at the Un…,,USA,None,2021-03-23 11:24:30,0
mimmel99," : The Western Cape Health Department plans to vaccinate between 20,000 and 30,000 people a day when phase two of the COVID-19…","Patchogue, NY Jensen Beach FL",None,None,2021-03-23 11:24:30,2
Kuehbacher,Was REALLY hitting it off with this mans on hinge until he told me the reason he hasn’t contracted covid-19 was bec… ,"Wendlingen am Neckar, Deutschland",USA,None,2021-03-23 11:24:31,3
deeesmoove," : You hear of face masks, face shields for Covid-19 surge.

In other news: ","Brooklyn, NY",IND,None,2021-03-23 11:24:32,2
tanmoyray01," : Private hospitals are charging Ksh 600,000 as deposit for an ICU bed. And there is no guarantee. KNH is charging Ksh 200,000, s…",India,None,None,2021-03-23 11:24:32,3
yungblkauteur, : Antibody therapies may help unlock the power of the immune system to fight COVID-19,brooklyn | she/they,None,None,2021-03-23 11:24:32,2
hazelglasgow," : 20) ““There is probably no limit to how much more we can keep going or how much time we can keep spending,” McLellan says,…",Scotland,None,None,2021-03-23 11:24:32,4
NEQueensNY, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,PAK,None,2021-03-23 11:24:32,2
StaunchInsafian," : My interview with  Tonight, about #ScreenB4Vaccine.

Indiscriminate COVID-19 vaccination of the recently infe…",Naya Pakistan,None,None,2021-03-23 11:24:33,2
iamdrblue1," : Highly unusual statement from NIAID late last night- expert panel that monitors trial safety was ""concerned"" that info r…",,PK,Pakistan,2021-03-23 11:24:33,2
pngfacts, : Some people are full of envy and hate. Machakos has 575 Covid-19 isolation beds. We also have over 60 ICU beds with vent…,Port Moresby,None,None,2021-03-23 11:24:33,2
NewsFromBW," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,GBR,None,2021-03-23 11:24:34,3
PinkyAmador,"""I fully acknowledge that we in the medical community and the healthcare system have not always treated everyone eq… ",Manila/London,None,None,2021-03-23 11:24:34,3
FreeKeisGBRe," : Today we mark a year since the start of the first lockdown and join the national minute’s silence at noon. 

It is hard…",,None,None,2021-03-23 11:24:34,1
symone_jj,dont do it ya lol,,None,None,2021-03-23 11:24:34,2
iam___irfan1," : Covid-19 National Day of Reflection

Matt, our Head of Chaplaincy, with a prayer of comfort and hope 

#NationalDayofReflect…",,None,None,2021-03-23 11:24:35,2
Pristinenetwor1," : Highly unusual statement from NIAID late last night- expert panel that monitors trial safety was ""concerned"" that info r…",,None,None,2021-03-23 11:24:35,2
gelalonzo_, : That this can even be mooted is a national disgrace &amp,"Makati City, National Capital ",None,None,2021-03-23 11:24:35,3
fredshively, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,"Orgiva, Spain",GBR,None,2021-03-23 11:24:36,2
ISUOG, :   Are  there any Covid-19 contracts that DONT have links to the Conservatives??,"London, W10 6TR",GBR,None,2021-03-23 11:24:37,4
AnneMarieDuguid, : Study: Majority Of Americans Grossly Overestimated COVID-19 Hospitalization Rates ,London,IND,None,2021-03-23 11:24:37,2
avaneesh25, : The  COVID-19 data explorer is an excellent resource if you would like to know what's going on further a…,"Rewa, India",None,None,2021-03-23 11:24:38,2
crosshairsonyou," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…",killedbydrone,USA,None,2021-03-23 11:24:39,2
ErinSpaceMusuem,COVID-19 Postage Stamps—Messages in a Message  cc    via _current part of ,"Michigan, USA",GBR,None,2021-03-23 11:24:39,2
FurtherRussia, : Open the schools.  Five days a week. ,London,GBR,None,2021-03-23 11:24:39,4
har02091631, _sue      … ,"South West, England",GBR,None,2021-03-23 11:24:39,4
FurtherRussia, : FDA clears first AI device to spot hidden signs of COVID-19  ,London,None,None,2021-03-23 11:24:39,2
CRH241,"- _help , I have made a complaint since Sunday, and you people have refused to answer me.

Why do… ","Tagaytay, Calabarzon",GBR,None,2021-03-23 11:24:39,3
resetethics1,"Adding the term 'she-session' to my lexicon after listing to this great podcast from two great female leaders.  

I… ","Liverpool, England",None,None,2021-03-23 11:24:40,2
Jamal_Barry, : Dr McCullough talks with us about treatment for COVID-19 -he clearly explains SMDT (Sequenced Multi Drug Therapy) for C1…,European Union ,None,None,2021-03-23 11:24:40,4
CarmenShier," : Oman sees surge in Covid-19 cases with 836 new infections 
  #Oman #OmanObserver
…",,USA,None,2021-03-23 11:24:40,2
Mlg432M, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,"New Jersey, USA",None,None,2021-03-23 11:24:41,2
Katy_Patriot," : If you do, you are a ""racist."" The emergence of multiple variants of the original virus only underscores the mounting costs…","Katy, TX",None,None,2021-03-23 11:24:41,3
PissedOffGenius," : One year on from the GBR's first lockdown, we've joined the Yellow Hearts to Remember campaign, supporting bereaved families…",,None,None,2021-03-23 11:24:41,1
mchivien," : Starting April 01st, anyone above 45 years can get the Covid-19 vaccine. I appeal to all eligible citizens to get vaccinated an…","Ottawa, Ontario",GBR,None,2021-03-23 11:24:42,2
afrose_e," : 16 Kenyatta University students developed ventilators &amp; swabs to help the government combat covid-19 but upto date, they ar…","Newcastle Upon Tyne, England",None,None,2021-03-23 11:24:42,2
carrotflowerbby, : The vaccine is 94% effective and millions of people have been given it and 3 so far have caught COVID still which out o…,,None,None,2021-03-23 11:24:42,2
Cyborg_Kit,AstraZeneca questioned over data used in Covid-19 vaccine trial ,In your mom,None,None,2021-03-23 11:24:42,2
ClochHA," : 16 Kenyatta University students developed ventilators &amp; swabs to help the government combat covid-19 but upto date, they ar…","Greenock, Scotland",None,None,2021-03-23 11:24:43,2
spicybeccaa,NIAID releases late-night statement questioning if AstraZeneca used 'outdated information' in COVID-19 vaccine trial ,ireland  ♎︎  19  she/her,None,None,2021-03-23 11:24:43,2
SituatedComa,"Sinovac COVID-19 vaccine appears safe, triggers antibodies in trial in children: researcher Reuters via… ","Covidius Albion, GBR",None,None,2021-03-23 11:24:43,2
CarmenShier," : Official figures show the GBR has recorded 5,342 new COVID-19 cases and a further 17 deaths in the latest 24-hour period…",,None,None,2021-03-23 11:24:43,2
brownberry1717," : Terrible news ahead of #WorldTBDay2021 

1.4 million with tuberculosis, lost out on treatment during first year of COVID-19 h…", quarantine for families re…,,None,None,2
DrMChalder,"Only in the U.S. 

",South West,None,None,2021-03-23 11:24:43,2
clarasawali," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 11:24:43,3
ssholejay," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Md,None,None,2021-03-23 11:24:44,3
jaymichgarcia," : With Network-as-a-Service, retailers can focus on customer outcomes instead of worrying about network infrastructure managem…","Tuguegarao City, Philippines",None,None,2021-03-23 11:24:44,2
Phuti_Manamela6,#624Fact - March issue of district's School Nurse Newsletter covers COVID-19 basics and reminders including symptom… ,"Polokwane,South Africa 🎌",None,None,2021-03-23 11:24:44,2
alexandradeste3,"We are all eager to go back to doing the things we love, that's why  want to hear your thoughts on the COVID-19… ",,GBR,None,2021-03-23 11:24:44,0
kjonesy10, : BREAKING: AstraZeneca says advanced trial data from a U.S. study on its COVID-19 vaccine shows it is 79% effective. …,"Liverpool, England",None,None,2021-03-23 11:24:44,2
alva_GBR,"Human Resources is always vital, but the importance of human resource management at this time can’t be overstated.… ",Across the GBR,None,None,2021-03-23 11:24:45,4
nicolealiasas, : An interesting free event tomorrow asking what COVID-19 has taught us about vulnerability.  is an Honorar…,,USA,None,2021-03-23 11:24:46,2
MHassankulmiye,"Thanks be to God!

#ADDBiblicalAnswers 
#TruthsFromTheBible 
#GlobalPrayerForHumanity",EAST AFRICA,USA,None,2021-03-23 11:24:46,2
